created_link,title,category,keywords,source_link,
https://stock.adobe.com/322912716,Structural engineer and architect working with blueprints discuss at the outdoors construction site.,Industry,"construction, engineering, blueprint, building, men at work, design, plan, project, business, industrial, architecture, engineer, professional, architect, helmet, job, contractor, workplace, paper, safety, occupation, industry, instruction, modern, discussion, meeting, builder, man, foreman, protection, estate, talking, civil, house, reading, work, urban, hard hat, working, technology, report, documentation, technical, thinking, inspector, control, leader, site, outdoors",https://as2.ftcdn.net/v2/jpg/03/22/91/27/500_F_322912716_yWTkHeqvBSIxe8Xw6jFevchSClfHbp9P.jpg,
https://stock.adobe.com/76280954,Group of construction workers.,Construction,"builder, handyman, construction, renovation, plumber, men at work, electrician, team, group, contractor, home, house, person, foreman, tool, employee, repair, constructor, uniform, tool, man, people, entrepreneur, build, building, business, development, enterprise, helmet, industrial, industry, job, labor, manufacture, occupation, professional, renewal, staff, woman, work, men at work, interior, residential, plumbing, carpenter, drill, hammer, tool belt",https://as2.ftcdn.net/v2/jpg/00/76/28/09/500_F_76280954_pcxmulrksLR3mgF975h4Ht3JDfPNbSvG.jpg,
https://stock.adobe.com/291489305,Father and Son talking in the park,People,"father, teenage, son, children, eltern, talking, family, man, role model, happiness, outdoors, boy, young adult, childhood, fun, joy, cheerful, healthy lifestyle, avocation, public park, relaxation, skatepark, adult, enjoyment, horizontal, learning, lifestyle, male, nature, people, photo, serbia, sitting, smiling, street, two people",https://as2.ftcdn.net/v2/jpg/02/91/48/93/500_F_291489305_1DLJS8BHvNazkf4pUQUw8glcTqPR58dw.jpg,
https://stock.adobe.com/219751929,funny mother and child daughter doing homework writing and reading,Education,"children, woman, family, drawing, children, lesson, homework, book, read, apple, mother, education, girl, childhood, happy, home, learning, daughter, preschool, paper, kindergarten, eltern, together, draw, play, creative, paint, study, schoolgirl, fun, cute, people, 2, creativity, table, caucasian, wax crayons, teacher, female, mother, kindergartner, school, cheerful, funny, foolish, moustache, playful, elementary",https://as2.ftcdn.net/v2/jpg/02/19/75/19/500_F_219751929_KtNp7Py57cN3FqBcoBhy4CpKJoNMG8YR.jpg,
https://stock.adobe.com/290681325,Catering service food and champagne glasses,Food,"food, dinner, table, wine, eatery, plate, meal, glasses, salad, dish, lunch, meat, dining, luxury, epicure, seafood, drink, white, healthy, banquet, red, fork, eating, party, cookery, alcohol, appetiser, background, buffet, canape, canape, cater, catering, celebration, champaign, cheese, date, decoration, delicious, design, dine, eat, elegant, event, fancy",https://as2.ftcdn.net/v2/jpg/02/90/68/13/500_F_290681325_GxxkzK5yQ23pRpubna6uGFp39mkFyPA4.jpg,
https://stock.adobe.com/104757127,Pretty professional chef cooking.,Chef,"chef, kitchen, cooking, eatery, food, professional, cook, preparing, adult, caucasian, uniform, delicious, person, female, white, culinary, catering, presenting, plate, young, epicure, cookery, job, dish, occupation, pretty, hat, happy, profession, decorating, woman, hotel, decoration, smile, work, vegetable, preparation",https://as2.ftcdn.net/v2/jpg/01/04/75/71/500_F_104757127_tvSxUJSOTfQl4ywpdHJV602X0OnaW3JF.jpg,
https://stock.adobe.com/105199505,Chef pouring sauce on dish in restaurant kitchen,Chef,"chef, cook, kitchen, eatery, hotel, man, cooking, occupation, person, uniform, profession, food, prepare, preparing, finishing, fine dining, pot, dish, dish, black, sauce, plate, commercial, male, people, caucasian, adult, crop",https://as2.ftcdn.net/v2/jpg/01/05/19/95/500_F_105199505_zRfnN0wtSCR8BVbRwFVqhs8zzvGGOgSD.jpg,
https://stock.adobe.com/442569748,Multiracial people having fun eating at food truck outdoor - Focus on left girl face,People,"mid, young, man, woman, multiracial, food, truck, eat, fun, away, take-away, business, bar, lifestyle, beverage, buying, cafeteria, african, chef, generational, city, client, dinner, friends, epicure, happy, hispanic, latin, meal, market, eatery, serving, street, summer, together, van, 7, people",https://as2.ftcdn.net/v2/jpg/04/42/56/97/500_F_442569748_RF5yWmwT2iSNZre3TW3orHZ9Ze9xW3As.jpg,
https://stock.adobe.com/34508847,Female chef in a restaurant or hotel kitchen cooking,Hotels and Restaurants,"chef, cook, kitchen, eatery, hotel, cooking, man, woman, male, female, people, caucasian, adult, food, prepare, preparing, plate, decorate, decorating, dish, dish",https://as1.ftcdn.net/v2/jpg/00/34/50/88/500_F_34508847_P1uQLdxDFcpPoM51o4RJpYBj2Yv9U94k.jpg,
https://stock.adobe.com/273737073,Canned food in various open cans.,Food,"food, healthy, canned, ingredient, background, organic, product, can, various, object, tin, open, vegetable, container, traditional, meal, preserve, kitchen, store, fresh, corn, aluminium, variety, preserving, pea, metal, cooking, storage, mushroom, grocery, preserved, assortment, tinned, seafood, eating, many, fish, prepared, nourishment, group, green, black, rustic, pineapple",https://as1.ftcdn.net/v2/jpg/02/73/73/70/500_F_273737073_dSKs7SELQjOu5ms4IDKkDAHVH1EnKoPn.jpg,
https://stock.adobe.com/252817703,Automated batch retort sterilizer for food industry,Industry,"retort, batch, machine, industry, container, food, equipment, basket, chamber, clean, factory, heat, industrial, inject, injection, manufacturer, package, plant, pressure, process, product, production, spray, stainless, steam, steel, system, technology, temperature, thermal, tool, water",https://as2.ftcdn.net/v2/jpg/02/52/81/77/500_F_252817703_nnxcF26x1RwLDEZ4EM4Eps3jMSAGflwJ.jpg,
https://stock.adobe.com/11768515 (1),na,na,na,na,
https://stock.adobe.com/11768515,bohnen kochen,Organic Food,"bean, bean, cooking, vegetable, food, food, vigorous, healthy, organic, stove, blanching, pot, kitchen, gastronomy, water, bubble, hot, vapour",https://as2.ftcdn.net/v2/jpg/00/11/76/85/500_F_11768515_yg2jXOwWK8IFOuAk7mdzM08BLCDgoZBc.jpg,
https://stock.adobe.com/224317006,Noodle blanched in basket with hot smoke and steam.,Food,"vegetable, cookery, steam, eatery, vapour, food, cooking, pot, soup, vegetable, noodle, aluminium, asian, background, basket, black, boiling, bowl, chef, china, chopstick, closeup, composition, cook, equipment, fast food, fresh, healthy, heat, hot, kitchen, lunch, meal, metal, raw, ripe, siam, water, green",https://as1.ftcdn.net/v2/jpg/02/24/31/70/500_F_224317006_cGREzI2Tggz8WoTf4WCSncpp0ESYqZCJ.jpg,
https://stock.adobe.com/201993913,Mastering new culinary heights,Cooking,"men at work, hotel, stove, fries, eatery, catering, kitchen, professional, expertise, industry, pan, profession, uniform, food, cooking, job, chef, cook, steel, happy, business, person, white, white, occupation, standing, male, 1, pot, industrial, apron, flames, working, stainless, chef, preparing, preparation, man, frying, people, day, clean, young, worktop, hat, on, service, sharpened, indoor, cut",https://as2.ftcdn.net/v2/jpg/02/01/99/39/500_F_201993913_lnzn3kyo9REtH2K3KeTrYtpS7MSArcDT.jpg,
https://stock.adobe.com/404129673,Chef Blanching With Saucepan And Spatula,Food,"food, cooking, pan, meal, kitchen, vegetable, dinner, chef, cook, meat, cookery, fried, dish, frying, chicken, vegetable, hand, stove, fresh, eatery, healthy, lunch, pot, green, delicious",https://as1.ftcdn.net/v2/jpg/04/04/12/96/500_F_404129673_UGCq4pa2I5L79LNAU8u97oQg3wvgrzeB.jpg,
https://stock.adobe.com/166179882,"Famous Chef Works in a Big Restaurant Kitchen with His Apprentices. Kitchen is Full of Food, Vegetables and Boiling Dishes.",Cooking,"modern, big, buffet, catering, chef, clean, commercial, cook, cooking, cookery, culinary, cutting, dining, dinner, dish, eating, eco, female, fine, food, garnishing, gastronomy, epicure, hotel, industry, ingredient, job, kitchen, lunch, making, male, man, meal, pan, people, preparation, prepare, professional, receipe, eatery, sauce, serve, soup, uniform, utensil, vegan, vegetable, woman, work",https://as1.ftcdn.net/v2/jpg/01/66/17/98/500_F_166179882_08ZEoLozWFqs1MChHUHGlp4eU6nh1Xes.jpg,
https://stock.adobe.com/236895890,Woman cooking in the kitchen,Cooking,"beautiful, blond, brunch, caucasian, cook, cooking, dinner, eat, enjoy, food, food photography, fun, happiness, healthy, home, homemade, house, kitchen, lunch, making, meal, menu, noodle, nutrient, organic, pan, person, receipe, smile, smiling, spaghetti, stove, vegan, vegetable, vegetarian, weekend, woman",https://as1.ftcdn.net/v2/jpg/02/36/89/58/500_F_236895890_g8mz87lJecIEHGi0b8VBStiT8NjzU9C1.jpg,
https://stock.adobe.com/334128229,smoked meat on grill,Food,"meat, bar-b-q, grill, bar-b-q, smoke, smoker, grilled, pork meat, cooking, beef, roast, summer, food, fire, dinner, coal, steak, cook, bar-b-q, meal, flames",https://as1.ftcdn.net/v2/jpg/03/34/12/82/500_F_334128229_rWBGMbTbiR9Sydp0Zw6E00xek4Spp8YX.jpg,
https://stock.adobe.com/230714197,Salting process of iberian ham. Meat industry concept.,Ham,"warehouse, tasty, deli, iberian, pig, gastronomy, palette, meat, ham, pork meat, food, cap, salt, cured, raw, salting, nourishment, culinary, epicure, industry, drying, salted, holder, old, traditional, widener, curing, eat, fermented, delicious, production, ageing, storage, red, blood, process, product, room, cold, salamanca, estremadura, salty, smoked, spanish, spain, factory",https://as2.ftcdn.net/v2/jpg/02/30/71/41/500_F_230714197_P4RHkUij4A2ys5F2CulSeDIvUhC2xLrD.jpg,
https://stock.adobe.com/221279386,Beef steak vacuum sealed on stone table,Beef,"vacuum, meat, packed, food, cardboard box, background, steak, fresh, beef, pack, raw, pork meat, meal, sealed, red, healthy, fat, colours, epicure, plastic, organic, cut, bag, edible, breast, delicious, nourishment, chop, beefsteak, packaged, package, stone, wood, chopping board",https://as2.ftcdn.net/v2/jpg/02/21/27/93/500_F_221279386_FL7jop30K1eL6fgq2nWxkhJ6MLGxX4yc.jpg,
https://stock.adobe.com/137134741,preserving the meat,Other,"work, men at work, working, job, vocation, vocational, labor, labourer, salting, processing, procedure, method, industrial, industry, company, quality, preservation, preserving, meat, part, cook, chef, kitchen, eatery, catering, canteen, assist, assistant, assistance, demand, market",https://as2.ftcdn.net/v2/jpg/01/37/13/47/500_F_137134741_tGbuiRv2hh0MouJ9kVZzxulFDu1aoI5X.jpg,
