title,category,keywords,created_link,source_link,,,,
3d illustration of Abstract medical background with Diseased liver,Healthcare/Medical,"['liver', 'disease', 'fatty', 'cancer', 'cirrhosis', 'hepatic', 'fat', 'human', 'medical', 'problem', 'abstract', 'alcohol', '3d', 'anatomy', 'background', 'body', 'organ', 'science', 'sick', 'test', 'tissue', 'biology', 'digestive', 'health', 'healthy', 'internal', 'pain', 'unhealthy', 'alcoholic', 'alcoholism', 'anatomical', 'backdrop', 'banner', 'beautiful', 'care', 'education', 'gastric', 'hepar', 'hepatitis', 'illness', 'illustration', 'inflammation', 'medicine', 'obesity', 'realistic', 'structure', 'surgery', 'treatment', 'virus', 'wallpaper']",https://www.shutterstock.com/image-photo/1118711141,https://image.shutterstock.com/image-illustration/3d-illustration-abstract-medical-background-600w-1118711141.jpg,,,,
3d render of male human brain cells anatomy system,"Science,Healthcare/Medical","['3d', 'abstract', 'anatomy', 'art', 'brain', 'brainy', 'cerebellum', 'cerebra', 'cerebral', 'clip', 'clipart', 'cortex', 'education', 'genius', 'graphic', 'head', 'human', 'illustration', 'intellect', 'intellectual', 'intelligence', 'isolate', 'isolated', 'matter', 'medical', 'mentality', 'metal', 'metallic', 'mind', 'model', 'neurology', 'old', 'organ', 'physiology', 'psychology', 'science', 'scientific', 'sense', 'skull', 'subconscious', 'think', 'understanding', 'vein', 'wisdom', 'wonder']",https://www.shutterstock.com/image-photo/1926855770,https://image.shutterstock.com/image-illustration/3d-render-male-human-brain-600w-1926855770.jpg,,,,
3d rendering of Human cell or Embryonic stem cell microscope background.,"Backgrounds/Textures,Science","['cell', 'stem', 'human', 'embryo', 'biology', 'egg', 'cancer', 'bacteria', 'cytoplasm', 'genetic', 'background', 'therapy', 'blood', 'regeneration', 'disease', 'division', 'dna', 'immune', 'macro', 'molecular', 'nucleus', 'red', 'reproduction', 'virus', 'chromosomes', 'fertilization', 'gamete', 'magnification', 'medical', 'protein', 'science', 'sphere', '3d illustration', 'bacterium', 'bio', 'biotechnology', 'cells', 'embryonic', 'genes', 'health', 'life', 'medicine', 'micro', 'microscopic', 'mitosis', 'nerve', 'neural', 'organism', 'research']",https://www.shutterstock.com/image-photo/1229814643,https://image.shutterstock.com/image-illustration/3d-rendering-human-cell-embryonic-600w-1229814643.jpg,,,,
"Man view from back. Blades, shoulder and trapezoid illustration.","Healthcare/Medical,","['shoulder', 'muscle', 'anatomy', 'pain', 'back', 'human', 'massage', 'bone', 'body', 'man', 'ache', 'disease', 'injury', 'male', 'cramp', 'neck', 'black', 'concept', 'head', 'medical', 'sore', 'spine', 'strain', 'touch', 'trapezoid', 'health', 'hurt', 'nude', 'skin', 'stress', 'tension', 'adult', 'blades', 'care', 'caucasian', 'fingers', 'hand', 'hold', 'isolated', 'medicine', 'painful', 'person', 'problem', 'sick']",https://www.shutterstock.com/image-photo/744805369,https://image.shutterstock.com/image-photo/man-view-back-blades-shoulder-600w-744805369.jpg,,,,
medical treatmant billing statement with stethoscope and calculator on stone background,"Objects,","['bill', 'hospital', 'health', 'medical', 'aid', 'background', 'billing', 'business', 'calculator', 'care', 'check', 'cure', 'desk', 'diagnostic', 'disease', 'doctor', 'equipment', 'gray', 'healthcare', 'help', 'ill', 'instrument', 'medicine', 'office', 'patient', 'pediatrician', 'result', 'service', 'sickness', 'statement', 'stethoscope', 'stone', 'table', 'treatment', 'work', 'workspace']",https://www.shutterstock.com/image-photo/660981820,https://image.shutterstock.com/image-photo/medical-treatmant-billing-statement-stethoscope-600w-660981820.jpg,,,,
She need an expert advice.. Group of confident doctors moving downstairs while two of them discussing something and gesturing,"People,Healthcare/Medical","['medical', 'doctor', 'care', 'healthcare', 'group', 'leadership', 'black', 'science', 'discussion', 'surgeon', 'talking', 'confident', 'female', 'adult', 'clipboard', 'communication', 'focus', 'lab', 'practitioner', 'serious', 'young', 'activity', 'advice', 'african', 'and', 'assistance', 'beauty', 'caucasian', 'coat', 'concentration', 'concepts', 'consulting', 'cooperation', 'descent', 'effect', 'equipment', 'ethnicity', 'expertise', 'foreground', 'four', 'general', 'gesturing', 'ideas', 'indoors', 'lighting', 'male', 'mature', 'medicine', 'men', 'moving', 'multi-ethnic', 'occupation', 'of', 'on', 'people', 'skill', 'staircase', 'sunlight', 'support', 'uniform', 'women', 'writing']",https://www.shutterstock.com/image-photo/400220965,https://image.shutterstock.com/image-photo/she-need-expert-advice-group-600w-400220965.jpg,,,,
picture of young team or group of doctors working,"People,Healthcare/Medical","['doctor', 'clinic', 'computer', 'group', 'technology', 'team', 'meeting', 'education', 'nurse', 'medicine', 'office', 'staff', 'young', 'lab', 'health', 'healthcare', 'hospital', 'modern', 'surgeon', 'teamwork', 'cabinet', 'cardiologists', 'care', 'colleagues', 'discussing', 'discussion', 'docs', 'emergency', 'family', 'intern', 'laboratory', 'man', 'medical', 'medicare', 'medics', 'pediatricians', 'physicians', 'profession', 'professional', 'specialists', 'students', 'studying', 'trainees', 'uniform', 'white', 'woman', 'workers', 'working']",https://www.shutterstock.com/image-photo/392673427,https://image.shutterstock.com/image-photo/picture-young-team-group-doctors-600w-392673427.jpg,,,,
portrait of a doctor with patient,"Transportation,Healthcare/Medical","['doctor', 'patient', 'stethoscope', 'clinic', 'office', 'diagnosis', 'health', 'healthcare', 'hearing', 'hospital', 'practice', 'agenda', 'appointment', 'attentive', 'gp', 'physician', 'positive', '30-35 years', 'auscult', 'auscultation', 'back view', 'blouse', 'check-up', 'consultation', 'diagnostic', 'examination', 'friendly', 'general practitioner', 'good news', 'illness', 'inspection', 'listening', 'man', 'md', 'medicine', 'reliable', 'scrutiny', 'sickness disease', 'specialist', 'study', 'surgery']",https://www.shutterstock.com/image-photo/96392138,https://image.shutterstock.com/image-photo/portrait-doctor-patient-600w-96392138.jpg,,,,
Portrait of patient and therapeutist at desk in modern clinic,"People,Healthcare/Medical","['doctor', 'indian', 'patient', 'woman', 'young', 'asian', 'casual', 'man', 'people', '25s', '40s', 'adults', 'ailment', 'caucasian', 'clinic', 'complaining', 'concerned', 'consultation', 'desease', 'desk', 'diagnose', 'european', 'exam', 'examination', 'health', 'hurt', 'illness', 'indoors', 'interior', 'interview', 'office', 'overall', 'pc', 'physician', 'positive', 'professional', 'questioning', 'russian', 'servey', 'sickness', 'smiling', 'suffering', 'therapeutist', 'unhappy', 'unwell']",https://www.shutterstock.com/image-photo/403444135,https://image.shutterstock.com/image-photo/portrait-patient-therapeutist-desk-modern-600w-403444135.jpg,,,,
"Medicine and Healthcare Concept. Thinking male doctor holding paper, doing paperwork, reading document, sitting at table in his office at hospital. Specialist looking at test results and analysing","People,Healthcare/Medical","['doctor', 'document', 'paper', 'medic', 'medicine', 'adult', 'anamnesis', 'cardiologist', 'cardiology', 'care', 'clinic', 'coronavirus', 'diagnosis', 'general practitioner', 'health', 'healthcare', 'healthy', 'help', 'hospital', 'insurance', 'list', 'man', 'mature', 'medical', 'oncologist', 'paperwork', 'patient', 'pensive', 'physician', 'portrait', 'practice', 'prescription', 'professional', 'reading', 'recipe', 'report', 'results', 'senior', 'serious', 'specialist', 'stethoscope', 'test', 'therapist', 'therapy', 'thinking', 'treatment', 'uniform', 'white coat', 'work']",https://www.shutterstock.com/image-photo/1859690944,https://image.shutterstock.com/image-photo/medicine-healthcare-concept-thinking-male-600w-1859690944.jpg,,,,
Portrait UK doctor sitting at desk,"People,Healthcare/Medical","['doctor', 'desk', 'medical', 'nhs', 'physician', '40s', 'adult', 'caucasian', 'clipboard', 'consultant', 'consulting room', 'doctors office', 'family doctor', 'forties', 'general practise', 'general practitioner', 'half length', 'health service', 'healthcare', 'horizontal', 'hospital', 'indoors', 'looking at camera.people', 'male', 'man', 'medical practice', 'medical practitioner', 'middle aged', 'one person', 'portrait', 'practice', 'sitting', 'stethoscope', 'surgery', 'work']",https://www.shutterstock.com/image-photo/99253895,https://image.shutterstock.com/image-photo/portrait-uk-doctor-sitting-desk-600w-99253895.jpg,,,,
Young serious doctor reading papers by desk in front of computer monitor in her office,Healthcare/Medical,"['1 woman', 'adult', 'busy', 'clinician', 'concentration', 'confident', 'contemporary', 'desktop', 'doctor', 'document', 'expert', 'health', 'healthcare', 'hospital', 'job', 'medicare', 'medicine', 'monitor', 'networking', 'occupation', 'one woman', 'paper', 'paperwork', 'pensive', 'physician', 'practitioner', 'profession', 'professional', 'reading', 'self-employed', 'serious', 'specialist', 'staff', 'therapeutist', 'uniform', 'whitecoat', 'woman', 'workplace', 'young']",https://www.shutterstock.com/image-photo/1089795974,https://image.shutterstock.com/image-photo/young-serious-doctor-reading-papers-600w-1089795974.jpg,,,,
Young sick woman sitting on bed and looking at confident doctor discussing x-ray results with his assistant in hospital chamber,"Miscellaneous,Healthcare/Medical","['discussion', 'doctor', 'adult', 'care', 'caucasian ethnicity', 'communication', 'confidence', 'coworker', 'disease', 'expertise', 'females', 'general practitioner', 'group of people', 'healthcare and medicine', 'healthcare worker', 'holding', 'hospital', 'indoors', 'lab coat', 'looking', 'looking at camera', 'males', 'medical occupation', 'medicine', 'men', 'mid adult', 'multi-ethnic group', 'nurse', 'occupation', 'patient', 'professional occupation', 'selective focus', 'standing', 'stethoscope', 'talking', 'teamwork', 'uniform', 'women', 'working', 'young adult', 'young women']",https://www.shutterstock.com/image-photo/1921041299,https://image.shutterstock.com/image-photo/young-sick-woman-sitting-on-600w-1921041299.jpg,,,,
Medical staff discussing over medical reports. Healthcare professionals having discussion in hospital corridor.,Healthcare/Medical,"['medics', 'doctor', 'hospital', 'female', 'staff', 'meeting', 'casual', 'male', 'nurse', 'health', 'group', 'hallway', 'real', 'team', 'clinic', 'colleague', 'people', 'communication', 'corridor', 'employees', 'file', 'holding', 'analyzing', 'discussing', 'man', 'mature', 'medical', 'men', 'occupation', 'office', 'professionals', 'reports', 'standing', 'talking', 'three', 'women', 'working', 'workplace', 'young']",https://www.shutterstock.com/image-photo/755624467,https://image.shutterstock.com/image-photo/medical-staff-discussing-over-reports-600w-755624467.jpg,,,,
Sanitary-epidemiological station. A man wearing a protective mask and glasses analyzes chemical liquids. The chemist checks the tablet during the experiment. A scientist works in a chemical laboratory,"People,Science","['analysis', 'analyzing', 'background', 'beaker', 'biochemistry', 'biology', 'biotechnology', 'blue', 'bottle', 'chemical', 'chemist', 'chemistry', 'color', 'development', 'discovery', 'drop', 'drug', 'education', 'equipment', 'experiment', 'flask', 'fluid', 'glass', 'glassware', 'health', 'industry', 'isolated', 'lab', 'laboratory', 'liquid', 'measurement', 'medical', 'medicine', 'microbiology', 'pharmaceutical', 'pharmacology', 'pharmacy', 'research', 'sample', 'science', 'scientific', 'scientist', 'solution', 'substance', 'technology', 'test', 'test-tube', 'toxic', 'transparent', 'tube']",https://www.shutterstock.com/image-photo/1867942588,https://image.shutterstock.com/image-photo/sanitaryepidemiological-station-man-wearing-protective-600w-1867942588.jpg,,,,
Male doctor writing prescription white sitting at desk in hospital,"People,Business/Finance","['doctor', 'desk', 'prescription', 'busy', 'paperwork', 'man', 'reading', 'tie', 'computer', 'file', 'working', 'medicine', 'sitting', 'stethoscope', 'adult', 'and', 'caucasian', 'clinic', 'data', 'document', 'dressed', 'expertise', 'eyeglasses', 'focus', 'foreground', 'head', 'health', 'healthcare', 'holding', 'hospital', 'indoors', 'male', 'mature', 'medical', 'occupation', 'on', 'pen', 'professional', 'record', 'reviewing', 'service', 'shoulders', 'well', 'writing']",https://www.shutterstock.com/image-photo/321838124,https://image.shutterstock.com/image-photo/male-doctor-writing-prescription-white-600w-321838124.jpg,,,,
Portrait of a female doctor using her laptop computer at clinic,"People,Healthcare/Medical","['computer', 'doctor', 'medic', 'search', 'healthcare', 'nurse', 'hospital', 'medicine', 'student', 'health', 'laptop', 'office', 'report', 'assistant', 'desk', 'lab', 'laboratory', 'typing', 'white', 'woman', 'background', 'female', 'person', 'room', 'scientist', 'table', 'adult', 'analyst', 'care', 'caucasian', 'clinic', 'friendly', 'indoors', 'medical', 'notebook', 'occupation', 'one', 'people', 'physician researching', 'profession', 'professional', 'result', 'robe', 'staffroom', 'stethoscope', 'uniform', 'wearing', 'working', 'workplace', 'young']",https://www.shutterstock.com/image-photo/125555903,https://image.shutterstock.com/image-photo/portrait-female-doctor-using-her-600w-125555903.jpg,,,,
Concentrated doctor working on line with a laptop sitting in a desk in a consultation,"Technology,Healthcare/Medical","['doctor', 'online', 'nurse', 'medical', 'software', 'healthcare', 'computer', 'laptop', 'student', 'worker', 'health', 'learning', 'data', 'hospital', 'clinic', 'device', 'medicine', 'pc', 'woman', 'using', 'care', 'insurance', 'professional', 'watching', 'consultation', 'desktop', 'generic', 'happy', 'information', 'app', 'assistant', 'diagnosis', 'female', 'network', 'reading', 'sharing', 'stethoscope', 'technology', 'adult', 'agent', 'application', 'background', 'beautiful', 'busy', 'career', 'clinical', 'coat', 'confident', 'consulting', 'diagnose', 'entering', 'equipment', 'expertise', 'general', 'girl', 'history', 'intern', 'internet', 'job', 'lady', 'lifestyle', 'line', 'looking', 'mobility', 'office', 'on', 'people', 'person', 'practitioner', 'profession', 'searching', 'service', 'smiling', 'specialist', 'successful', 'tech', 'therapeutist', 'typing', 'wireless', 'working', 'writing', 'young']",https://www.shutterstock.com/image-photo/396703744,https://image.shutterstock.com/image-photo/concentrated-doctor-working-on-line-600w-396703744.jpg,,,,
